artist,paletteId,previewImage,rating,palette
afro_kid,473839,http://www.colourlovers.com/palette/473839/Octopus,2.983611646557586,1D1313 24B694 D22042 A3B808 30C4C9 
mwinger,981145,http://www.colourlovers.com/palette/981145/christmas_red,1.822738671011927,C21F1F 8C0E0E 470808 D11111 F21313 
meganxcx,3636765,http://www.colourlovers.com/palette/3636765/seapunk_vaporwave,1.8858842945006724,FF6AD5 C774E8 AD8CFF 8795E8 94D0FF 
wearpalettes,831643,http://www.colourlovers.com/palette/831643/Good_Morning_England,1.84880693336309,2030A8 E6222F FFFFFF 222245 522C10 
wearpalettes,822840,http://www.colourlovers.com/palette/822840/ill_send_a_nasty_te,1.9481160478331538,121212 BA3030 EBEBEB 303030 
MissGibbon,599215,http://www.colourlovers.com/palette/599215/My_November.,3.9659224340572594,5E3929 CD8C52 B7D1A3 DEE8BE FCF7D3 
punksafetypin,55400,http://www.colourlovers.com/palette/55400/Neon_Virus,2.5884476192280728,FF0092 FFCA1B B6FF00 228DFF BA01FF 
wearpalettes,835277,http://www.colourlovers.com/palette/835277/The_eyes_that_paraly,1.8362646238729625,121212 FFFFFF 54D197 E36BA9 28CBE0 
wearpalettes,841980,http://www.colourlovers.com/palette/841980/Some_lost_love_you_c,1.901474484171519,CBED82 A1CEF7 FFFFFF 115FA8 
misat*,291450,http://www.colourlovers.com/palette/291450/Tiffany_Blue,1.9728347046198855,0ABAB5 3ACBC7 6ADBD8 99ECEA C9FCFB 
circuscarnival,167875,http://www.colourlovers.com/palette/167875/Death_Of_A_Salesman,2.614873045291057,C9D1D3 F7F7F7 9DD3DF 3B3737 991818 
barneda,45272,http://www.colourlovers.com/palette/45272/BMW,1.834661253430396,111010 2E9BDA F5F6FC 2D9CDB 8CA3B1 
wearpalettes,809510,http://www.colourlovers.com/palette/809510/in_this_doorway,1.861926016702907,25A860 303030 F7F3ED D9CBB8 BF550A 
pdadams88,143880,http://www.colourlovers.com/palette/143880/still_be_friends,4.164217013806592,3A111C 574951 83988E BCDEA5 E6F9BC 
tvr,670816,http://www.colourlovers.com/palette/670816/i_n_v_i_s_i_b_l_e,3.681947613753828,FCFEF5 E9FFE1 CDCFB7 D6E6C3 FAFBE3 
sewillia,355834,http://www.colourlovers.com/palette/355834/Bridal_Veil,2.679598405634239,FFFFFF FFFAEB F0F0D8 CFCFCF 967C52 
wearpalettes,802367,http://www.colourlovers.com/palette/802367/Summers_gone,1.895821266129557,EBE3D3 FFFFFF DB4254 121212 8A5941 
wearpalettes,811773,http://www.colourlovers.com/palette/811773/Somebody_drown_some,1.8331990365253221,242424 FFFFFF 4DB85F E03838 
groutboy,79908,http://www.colourlovers.com/palette/79908/Summer_Night_Makeout,3.1375795711492374,E4E4C5 B9D48B 8D2036 CE0A31 D3E4C5 
macarena espinaza,881042,http://www.colourlovers.com/palette/881042/estrella_de_colores,1.8274459793812798,181818 F0D800 781878 187830 0060A8 
wearpalettes,807903,http://www.colourlovers.com/palette/807903/better_wake_the_fuck,1.863283050133833,121212 FAF5F0 FFB48F 177A87 
wearpalettes,829362,http://www.colourlovers.com/palette/829362/heyheyhey,1.8474003236300103,D1C3BC 29A9B3 F0BA3C 43275C C47147 
wearpalettes,817302,http://www.colourlovers.com/palette/817302/stay_classy_san_die,1.8334913388252214,E6DCCC 1E214F B5242E 1E4F34 537B99 
ksantipa,772970,http://www.colourlovers.com/palette/772970/200fruits_of_passion,3.3799511519597085,B5AC01 ECBA09 E86E1C D41E45 1B1521 
Yasmino,60647,http://www.colourlovers.com/palette/60647/The_Tibetan_Monk,2.6585718965687106,FC580C FC6B0A F8872E FFA927 FDCA49 
wearpalettes,824021,http://www.colourlovers.com/palette/824021/Hello_Sunshine!,1.82361330148602,F2F2F2 93B2DB FF99AD B35A3D F2CCA0 
wearpalettes,805435,http://www.colourlovers.com/palette/805435/Daydreaming...,1.8397568989497877,2ED18D FFB5A6 FFFFFF 141414 
wearpalettes,821728,http://www.colourlovers.com/palette/821728/Wanderlust,1.8561918930177832,99451C F7F7F7 EBE9E4 4D7D7B 
kristi,123774,http://www.colourlovers.com/palette/123774/Homage_to_the_Chefs,2.8296480516725206,D31900 FF6600 FFF2AF 7CB490 000000 
wearpalettes,843844,http://www.colourlovers.com/palette/843844/golden,1.8339106950561506,6B5248 FFFFFF DBBA76 
LJK,128467,http://www.colourlovers.com/palette/128467/Pink_Walrus,2.510161374555664,9E1E4C FF1168 25020F 8F8F8F ECECEC 
wearpalettes,826119,http://www.colourlovers.com/palette/826119/violet_femme,1.8339554019234645,E5AAF2 F9E0FF FFFFFF 697A3B 
joy_of_summer,985632,http://www.colourlovers.com/palette/985632/Invisible_Look!,2.81516633116748,029DAF E5D599 FFC219 F07C19 E32551 
wearpalettes,848063,http://www.colourlovers.com/palette/848063/Professione:_reporte,1.854410081680433,FCF6F2 BAC9E3 273B59 8C5141 
wearpalettes,849119,http://www.colourlovers.com/palette/849119/i_heart_my_airmax,1.8464497744198989,1A1A1A FFFFFF CC608B 2B293D D4C1AE 
axl,660522,http://www.colourlovers.com/palette/660522/i_will_wait_for_you.,3.4929301515559885,C75233 C78933 D6CEAA 79B5AC 5E2F46 
punksafetypin,54697,http://www.colourlovers.com/palette/54697/Trick_or_Treat,2.747669972641639,130912 3E1C33 602749 B14623 F6921D 
Tzadkiel,1585870,http://www.colourlovers.com/palette/1585870/after_the_heist,4.000939826803944,F8EDD1 D88A8A 474843 9D9D93 C5CFC6 
annajak,678929,http://www.colourlovers.com/palette/678929/War,4.401655433537718,230F2B F21D41 EBEBBC BCE3C5 82B3AE 
wearpalettes,801300,http://www.colourlovers.com/palette/801300/XOXO_Gossip_girl,1.8283135139044346,758FE6 C71A2E FFFFFF 594944 0D0D0D 
_stefan,138026,http://www.colourlovers.com/palette/138026/a_beautiful_day,3.222070778141861,CCF390 E0E05A F7C41F FC930A FF003D 
Phreestyle,55357,http://www.colourlovers.com/palette/55357/6_inch_heels,2.34077350200621,1A2B2B 332222 4D1A1A 661111 800909 
avilluk,1138281,http://www.colourlovers.com/palette/1138281/confidential,3.3143797226903047,E7EDEA FFC52C FB0C06 030D4F CEECEF 
wearpalettes,853874,http://www.colourlovers.com/palette/853874/Cause_I_confide_in,1.8390697236228888,FFFFFF 1A1A1A D1D1D1 666666 333333 
angelafaye,634148,http://www.colourlovers.com/palette/634148/Thumbelina,4.9289310148892245,AB526B BCA297 C5CEAE F0E2A4 F4EBC3 
polettomichele,1406402,http://www.colourlovers.com/palette/1406402/Tron_Legacy_2,1.8417508810822365,DF740C FFE64D E6FFFF 6FC3DF 0C141F 
iamgavin_,90440,http://www.colourlovers.com/palette/90440/iam_wii,2.4769130417594583,F1EBEB EEE8E8 CACACA 24C0EB 5CCEEE 
Maigualida,4646613,http://www.colourlovers.com/palette/4646613/redtube,1.8136497870401624,DF00E3 8F1A91 3D093E 271A27 000000 
candycrack,234090,http://www.colourlovers.com/palette/234090/[CHIC]_Dreamer,4.054307754390582,F38A8A 55443D A0CAB5 CDE9CA F1EDD0 
misat*,291457,http://www.colourlovers.com/palette/291457/Tiffany_Blue_Box,2.119176827837342,DBF5F3 B3D8DF FFFFFF 0ABAB5 6ADBD8 
sunmeadow,1283145,http://www.colourlovers.com/palette/1283145/The_Way_You_Love_Me,4.680546519481972,1C2130 028F76 B3E099 FFEAAD D14334 
nanochromaddict,1047246,http://www.colourlovers.com/palette/1047246/Playroom,3.6334120781795898,058789 503D2E D54B1A E3A72F F0ECC9 
MissGibbon,661234,http://www.colourlovers.com/palette/661234/My_pet_elephant,3.8252838815980423,379F7A 78AE62 BBB749 E0FBAC 1F1C0D 
morgmj,1297885,http://www.colourlovers.com/palette/1297885/secret_forest,2.7404439174530397,F4F4F4 9BA657 F0E5C9 A68C69 594433 
glalalamour,35281,http://www.colourlovers.com/palette/35281/Empirical_Formulae,2.1507377229685094,5F084B 472255 2F3C5E 175567 006F71 
wearpalettes,862547,http://www.colourlovers.com/palette/862547/i_hate_florida,1.8655207111422079,E3D8AF FADA69 FFFDFC 0B1F38 
hiyall,1071148,http://www.colourlovers.com/palette/1071148/blurred_fun_in_snow,2.4788672370017273,F26B7A F0F2DC D9EB52 8AC7DE 87796F 
GamehenGraphics,71772,http://www.colourlovers.com/palette/71772/Calligraphy,2.343788200476099,FEF1E0 F6E6CE 3B2E2A 3F0632 A47F1A 
despise,45488,http://www.colourlovers.com/palette/45488/french_vanilla,2.529344920336306,F7F6E4 E2D5C1 5F3711 F6F6E2 D4C098 
wearpalettes,860285,http://www.colourlovers.com/palette/860285/Rainy_Day_in_the_Cit,1.8251479444449028,EDD4AB 523531 BD9391 1A5216 
delphian,114310,http://www.colourlovers.com/palette/114310/Peacock,2.4368256106445276,0C0636 095169 059B9A 53BA83 9FD86B 
lovelyrita,804674,http://www.colourlovers.com/palette/804674/mai,4.145481241068438,A70267 F10C49 FB6B41 F6D86B 339194 
wearpalettes,607216,http://www.colourlovers.com/palette/607216/EDDIE_A.,1.864498340901556,9AABA0 F2F1E6 484F2B BFBC9D DED1A2 
wearpalettes,613827,http://www.colourlovers.com/palette/613827/ZANITA_W.,1.8483855753714127,1A1A21 F0DB92 CC1E14 FFFFFF E6EFF7 
Joester41,36582,http://www.colourlovers.com/palette/36582/MultiCAM,1.876162713771398,3B2F23 81613E A4B167 D6D2B4 4E693B 
angelafaye,510474,http://www.colourlovers.com/palette/510474/vintage_Christmas,3.1489193809801055,A32C28 1C090B 384030 7B8055 BCA875 
mm184nomore,151687,http://www.colourlovers.com/palette/151687/coconuts,2.4881065001241813,615050 776A6A AD9A6F F5F1E8 FCFCFC 
wearpalettes,617229,http://www.colourlovers.com/palette/617229/TOKYOBANHBAO_.,1.919055403718799,F7F5F0 E6E0D8 171717 D4D4D4 607480 
wearpalettes,866789,http://www.colourlovers.com/palette/866789/Streetlights,1.8465022904095014,8A8080 0D0D0D 9458D1 6BB3FF 
lauren-laughs,627965,http://www.colourlovers.com/palette/627965/Wishing_you...,2.535019451607978,E04891 E1B7ED F5E1E2 D1E389 B9DE51 
wingedvictory,231876,http://www.colourlovers.com/palette/231876/[225]_Never_Win,3.3756605927366508,F2E8C4 98D9B6 3EC9A7 2B879E 616668 
